host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,total_review_activity,host_type,availability_type
6472334,Brooklyn,Williamsburg,40.71286,-73.96244,Private room,69,2,11,0.18,2,0,1.98,Small Host,Low Availability
2574452,Queens,Jackson Heights,40.75193,-73.89085,Private room,50,4,2,0.03,1,0,0.06,Single Listing,Low Availability
18260128,Manhattan,Harlem,40.82279,-73.94947,Entire home/apt,125,3,8,0.13,1,0,1.04,Single Listing,Low Availability
18260299,Brooklyn,Bushwick,40.69217,-73.90768,Private room,50,30,14,0.23,6,88,3.22,Medium Host,Medium Availability
18264329,Brooklyn,Sunset Park,40.64894,-74.00621,Private room,85,3,47,0.81,1,299,38.07,Single Listing,High Availability
11674837,Queens,Ridgewood,40.70554,-73.90729,Private room,59,1,173,2.87,3,352,496.51,Small Host,High Availability
13347167,Manhattan,Upper East Side,40.77274,-73.95732,Entire home/apt,130,30,3,0.08,29,308,0.24,Large Host,High Availability
3038687,Manhattan,Lower East Side,40.71749,-73.99016,Entire home/apt,104,30,11,0.19,8,80,2.09,Medium Host,Medium Availability
12306481,Queens,Sunnyside,40.74365,-73.91632,Entire home/apt,95,30,8,0.16,3,332,1.28,Small Host,High Availability
18212433,Manhattan,Hell's Kitchen,40.76385,-73.9905,Entire home/apt,199,5,40,0.68,8,43,27.200000000000003,Medium Host,Medium Availability
5652395,Bronx,Concourse,40.81954,-73.92715,Private room,105,1,3,0.14,2,365,0.42000000000000004,Small Host,High Availability
3562322,Brooklyn,Bedford-Stuyvesant,40.68599,-73.95182,Private room,34,6,81,1.35,3,92,109.35000000000001,Small Host,Medium Availability
14905237,Brooklyn,Flatbush,40.64372,-73.95969,Entire home/apt,120,3,12,0.22,1,0,2.64,Single Listing,Low Availability
1279211,Bronx,Concourse Village,40.82603,-73.92312,Entire home/apt,87,6,11,0.28,1,0,3.08,Single Listing,Low Availability
3552711,Queens,Queens Village,40.7229,-73.7462,Entire home/apt,125,1,30,0.5,2,158,15.0,Small Host,Medium Availability
10262649,Brooklyn,Bushwick,40.68779,-73.90521,Entire home/apt,170,2,41,0.69,2,0,28.29,Small Host,Low Availability
18287550,Manhattan,Upper East Side,40.77242,-73.96212,Entire home/apt,250,7,3,0.06,1,0,0.18,Single Listing,Low Availability
18289867,Manhattan,East Harlem,40.79032,-73.94523,Private room,55,1,3,0.05,1,0,0.15000000000000002,Single Listing,Low Availability
18297103,Queens,Sunnyside,40.74269,-73.91518,Private room,80,1,57,0.97,1,253,55.29,Single Listing,High Availability
12306481,Queens,Sunnyside,40.74493,-73.91528,Entire home/apt,95,30,10,0.28,3,332,2.8000000000000003,Small Host,High Availability
3325418,Manhattan,Morningside Heights,40.80309,-73.96367,Private room,150,1,13,1.27,3,273,16.51,Small Host,High Availability
740032,Brooklyn,Windsor Terrace,40.65413,-73.97684,Entire home/apt,140,5,28,0.6,1,192,16.8,Single Listing,High Availability
3096525,Brooklyn,Bedford-Stuyvesant,40.67927,-73.93208,Entire home/apt,150,3,117,1.96,1,242,229.32,Single Listing,High Availability
6050632,Manhattan,Lower East Side,40.72138,-73.98371,Entire home/apt,159,3,1,0.02,1,0,0.02,Single Listing,Low Availability
7245581,Manhattan,Chelsea,40.74994,-73.99612,Entire home/apt,95,75,13,0.23,19,245,2.99,Medium Host,High Availability
7503643,Brooklyn,Greenpoint,40.72705,-73.94033,Entire home/apt,159,30,3,0.08,52,365,0.24,Large Host,High Availability
18343265,Brooklyn,Bushwick,40.69942,-73.91209,Private room,65,4,18,0.3,1,0,5.3999999999999995,Single Listing,Low Availability
17917168,Brooklyn,Sunset Park,40.65046,-74.00402,Entire home/apt,100,1,26,2.52,1,0,65.52,Single Listing,Low Availability
3563235,Manhattan,East Village,40.72135,-73.98,Private room,85,5,12,0.2,1,0,2.4000000000000004,Single Listing,Low Availability
534776,Brooklyn,Prospect Heights,40.6786,-73.96694,Entire home/apt,175,2,25,0.43,1,2,10.75,Single Listing,Low Availability
18388112,Brooklyn,Carroll Gardens,40.68235,-73.99806,Entire home/apt,175,3,4,0.07,1,0,0.28,Single Listing,Low Availability
16916853,Brooklyn,Sheepshead Bay,40.58363,-73.93553,Entire home/apt,260,7,3,0.05,2,363,0.15000000000000002,Small Host,High Availability
2052361,Brooklyn,Prospect-Lefferts Gardens,40.6553,-73.95816,Entire home/apt,80,3,24,0.4,3,19,9.600000000000001,Small Host,Low Availability
18397763,Brooklyn,Bedford-Stuyvesant,40.68635,-73.93246,Private room,69,2,56,0.95,7,66,53.199999999999996,Medium Host,Medium Availability
10263308,Brooklyn,Bedford-Stuyvesant,40.68949,-73.92784,Entire home/apt,100,3,36,0.6,1,89,21.599999999999998,Single Listing,Medium Availability
5909599,Queens,Ditmars Steinway,40.77591,-73.9145,Private room,85,1,31,0.51,2,84,15.81,Small Host,Medium Availability
14945045,Brooklyn,Bay Ridge,40.63777,-74.02497,Entire home/apt,95,3,2,0.03,1,0,0.06,Single Listing,Low Availability
2119276,Manhattan,Upper East Side,40.76043,-73.95992,Entire home/apt,160,30,15,0.25,39,333,3.75,Large Host,High Availability
946672,Brooklyn,Kensington,40.63402,-73.97556,Private room,49,2,6,0.1,1,0,0.6000000000000001,Single Listing,Low Availability
17525930,Brooklyn,Williamsburg,40.71566,-73.941,Private room,65,1,35,0.88,1,0,30.8,Single Listing,Low Availability
2119276,Manhattan,Gramercy,40.73568,-73.98062,Entire home/apt,150,30,2,0.03,39,331,0.06,Large Host,High Availability
1475015,Manhattan,Hell's Kitchen,40.76073,-73.99215,Entire home/apt,115,30,3,0.06,52,342,0.18,Large Host,High Availability
681225,Queens,Rockaway Beach,40.5903,-73.8143,Private room,113,2,36,0.74,1,365,26.64,Single Listing,High Availability
1475015,Manhattan,Hell's Kitchen,40.76882,-73.98699,Entire home/apt,110,30,10,0.18,52,323,1.7999999999999998,Large Host,High Availability
7920086,Manhattan,East Harlem,40.78698,-73.944,Private room,75,11,14,0.23,3,0,3.22,Small Host,Low Availability
15784,Manhattan,Midtown,40.7509,-73.96963,Entire home/apt,250,5,2,0.04,1,0,0.08,Single Listing,Low Availability
18492106,Bronx,Wakefield,40.88855,-73.85127,Private room,50,7,12,0.55,1,0,6.6000000000000005,Single Listing,Low Availability
18495460,Brooklyn,Crown Heights,40.6737,-73.95335,Entire home/apt,81,30,99,1.67,3,318,165.32999999999998,Small Host,High Availability
12327430,Manhattan,Hell's Kitchen,40.76625,-73.99387,Private room,69,3,168,2.88,2,129,483.84,Small Host,Medium Availability
8182126,Brooklyn,Greenpoint,40.71952,-73.94844,Private room,125,5,1,0.03,2,0,0.03,Small Host,Low Availability
3344830,Brooklyn,Williamsburg,40.71202,-73.96665,Private room,65,5,2,0.03,1,0,0.06,Single Listing,Low Availability
18556644,Manhattan,East Village,40.73312,-73.99097,Entire home/apt,150,62,0,0.0,1,358,0.0,Single Listing,High Availability
16098958,Manhattan,Upper East Side,40.77448,-73.96102,Entire home/apt,175,30,2,0.06,96,281,0.12,Large Host,High Availability
18565670,Brooklyn,Midwood,40.62401,-73.95775,Private room,49,2,26,0.54,1,362,14.040000000000001,Single Listing,High Availability
8200795,Manhattan,Nolita,40.72168,-73.99544,Entire home/apt,191,3,51,0.88,1,55,44.88,Single Listing,Medium Availability
14041891,Manhattan,Flatiron District,40.7411,-73.98455,Entire home/apt,200,4,0,0.0,1,0,0.0,Single Listing,Low Availability
18567895,Manhattan,Hell's Kitchen,40.76522,-73.99486,Entire home/apt,250,2,6,0.11,1,0,0.66,Single Listing,Low Availability
710916,Brooklyn,Crown Heights,40.67541,-73.94408,Entire home/apt,216,1,233,3.89,1,295,906.37,Single Listing,High Availability
18570567,Brooklyn,Bedford-Stuyvesant,40.68412,-73.95039,Entire home/apt,200,3,0,0.0,1,0,0.0,Single Listing,Low Availability
18272570,Brooklyn,Williamsburg,40.70917,-73.94918,Private room,119,2,43,0.72,1,0,30.959999999999997,Single Listing,Low Availability
13347167,Manhattan,Upper East Side,40.77222,-73.95604,Entire home/apt,118,30,4,0.08,29,341,0.32,Large Host,High Availability
6913016,Manhattan,Midtown,40.74911,-73.98202,Private room,95,3,67,1.65,1,355,110.55,Single Listing,High Availability
5872286,Brooklyn,Greenpoint,40.73526,-73.95375,Entire home/apt,110,3,34,0.57,1,12,19.38,Single Listing,Low Availability
17544112,Brooklyn,Bay Ridge,40.62356,-74.024,Entire home/apt,170,4,137,2.55,1,302,349.34999999999997,Single Listing,High Availability
18594426,Manhattan,Upper East Side,40.7729,-73.95276,Entire home/apt,99,3,9,0.15,1,0,1.3499999999999999,Single Listing,Low Availability
16437254,Brooklyn,Bedford-Stuyvesant,40.68337,-73.95819,Entire home/apt,172,30,9,0.16,21,342,1.44,Large Host,High Availability
6966831,Queens,Sunnyside,40.74532,-73.91974,Private room,75,2,3,0.06,1,0,0.18,Single Listing,Low Availability
4578923,Brooklyn,Bedford-Stuyvesant,40.69437,-73.95841,Private room,50,5,18,0.79,1,0,14.22,Single Listing,Low Availability
2702080,Brooklyn,Bedford-Stuyvesant,40.6916,-73.94714,Private room,77,2,145,2.42,1,365,350.9,Single Listing,High Availability
2076525,Brooklyn,Navy Yard,40.69839,-73.97666,Entire home/apt,125,14,15,0.41,1,32,6.1499999999999995,Single Listing,Medium Availability
18681479,Queens,Sunnyside,40.74189,-73.92375,Private room,75,2,111,1.89,1,348,209.79,Single Listing,High Availability
2120259,Brooklyn,Crown Heights,40.66709,-73.9514,Private room,55,4,27,0.46,4,261,12.42,Small Host,High Availability
18693665,Brooklyn,Bedford-Stuyvesant,40.68138,-73.95018,Entire home/apt,99,2,216,3.61,1,321,779.76,Single Listing,High Availability
7474069,Manhattan,Washington Heights,40.84686,-73.94181,Private room,70,2,277,4.67,3,244,1293.59,Small Host,High Availability
378737,Brooklyn,Bedford-Stuyvesant,40.68908,-73.92893,Private room,250,2,0,0.0,1,365,0.0,Single Listing,High Availability
18726889,Brooklyn,Bushwick,40.68781,-73.91377,Entire home/apt,150,4,2,0.03,1,0,0.06,Single Listing,Low Availability
2955491,Brooklyn,Bushwick,40.69753,-73.93619,Private room,55,2,20,0.41,1,19,8.2,Single Listing,Low Availability
18030682,Brooklyn,Crown Heights,40.67472,-73.94737,Entire home/apt,100,7,46,0.87,1,0,40.02,Single Listing,Low Availability
15817252,Brooklyn,Clinton Hill,40.69494,-73.96888,Entire home/apt,100,5,7,0.12,1,0,0.84,Single Listing,Low Availability
2640773,Brooklyn,Bedford-Stuyvesant,40.68822,-73.94357,Entire home/apt,95,2,116,2.18,1,226,252.88000000000002,Single Listing,High Availability
16098958,Manhattan,Gramercy,40.73632,-73.98475,Entire home/apt,175,30,0,0.0,96,312,0.0,Large Host,High Availability
18690148,Manhattan,Upper West Side,40.77905,-73.97939,Entire home/apt,200,4,22,0.45,1,2,9.9,Single Listing,Low Availability
5771331,Manhattan,Greenwich Village,40.72858,-73.99951,Entire home/apt,190,1,20,0.33,1,0,6.6000000000000005,Single Listing,Low Availability
4765290,Brooklyn,Bedford-Stuyvesant,40.68769,-73.95333,Private room,65,2,3,0.06,1,0,0.18,Single Listing,Low Availability
11371357,Brooklyn,Kensington,40.64644,-73.9756,Entire home/apt,95,1,10,0.21,1,0,2.1,Single Listing,Low Availability
2267864,Manhattan,West Village,40.73419,-74.00213,Entire home/apt,197,2,207,3.46,2,166,716.22,Small Host,Medium Availability
17696653,Brooklyn,Bedford-Stuyvesant,40.69134,-73.94468,Private room,100,1,2,0.04,1,365,0.08,Single Listing,High Availability
1010344,Brooklyn,Bedford-Stuyvesant,40.68592,-73.95502,Entire home/apt,200,3,6,0.1,1,0,0.6000000000000001,Single Listing,Low Availability
18646528,Brooklyn,Williamsburg,40.71385,-73.94156,Entire home/apt,165,3,6,0.1,1,0,0.6000000000000001,Single Listing,Low Availability
1176165,Brooklyn,Carroll Gardens,40.68431,-73.99782,Entire home/apt,145,5,4,0.07,1,0,0.28,Single Listing,Low Availability
807340,Brooklyn,Brownsville,40.66827,-73.92509,Entire home/apt,75,1,135,2.27,1,174,306.45,Single Listing,Medium Availability
18138735,Manhattan,Gramercy,40.73343,-73.98634,Entire home/apt,180,3,72,1.22,1,25,87.84,Single Listing,Low Availability
18836774,Manhattan,Upper East Side,40.77542,-73.95437,Private room,73,4,48,0.8,5,153,38.400000000000006,Small Host,Medium Availability
18836774,Manhattan,Upper East Side,40.77579,-73.9557,Private room,87,3,61,1.01,5,132,61.61,Small Host,Medium Availability
18836774,Manhattan,Upper East Side,40.77688,-73.95616,Private room,74,3,60,1.0,5,169,60.0,Small Host,Medium Availability
5465947,Brooklyn,Prospect Heights,40.67948,-73.97219,Private room,65,1,6,0.12,1,0,0.72,Single Listing,Low Availability
7644834,Manhattan,Greenwich Village,40.7284,-73.99812,Entire home/apt,199,8,48,1.06,1,37,50.88,Single Listing,Medium Availability
18866837,Brooklyn,Park Slope,40.67916,-73.97454,Private room,65,60,2,0.03,1,0,0.06,Single Listing,Low Availability
3146957,Manhattan,Upper West Side,40.77918,-73.9874,Entire home/apt,160,7,5,0.09,1,0,0.44999999999999996,Single Listing,Low Availability
10972334,Brooklyn,Bushwick,40.69825,-73.92788,Private room,175,1,6,0.1,2,0,0.6000000000000001,Small Host,Low Availability
18876264,Manhattan,Upper West Side,40.77817,-73.97844,Entire home/apt,200,1,0,0.0,1,0,0.0,Single Listing,Low Availability
2119276,Manhattan,East Village,40.73268,-73.98689,Entire home/apt,195,30,7,0.14,39,331,0.9800000000000001,Large Host,High Availability
6932160,Brooklyn,Crown Heights,40.66935,-73.9485,Private room,99,5,27,0.7,1,365,18.9,Single Listing,High Availability
188896,Brooklyn,Clinton Hill,40.69034,-73.96675,Entire home/apt,175,1,121,2.03,2,171,245.62999999999997,Small Host,Medium Availability
10856201,Manhattan,Hell's Kitchen,40.76027,-73.99081,Entire home/apt,190,1,0,0.0,1,0,0.0,Single Listing,Low Availability
7420906,Brooklyn,Bedford-Stuyvesant,40.68473,-73.95697,Entire home/apt,99,3,10,0.28,1,66,2.8000000000000003,Single Listing,Medium Availability
1788746,Manhattan,Nolita,40.7216,-73.99558,Private room,100,2,6,0.16,1,0,0.96,Single Listing,Low Availability
18929364,Brooklyn,Prospect-Lefferts Gardens,40.66271,-73.95392,Entire home/apt,199,2,18,0.3,1,0,5.3999999999999995,Single Listing,Low Availability
318729,Brooklyn,Bedford-Stuyvesant,40.67862,-73.94687,Entire home/apt,199,3,118,2.12,1,23,250.16000000000003,Single Listing,Low Availability
15789646,Queens,Sunnyside,40.74502,-73.9169,Entire home/apt,100,3,70,1.21,2,319,84.7,Small Host,High Availability
3007815,Queens,Astoria,40.76977,-73.91596,Shared room,45,2,38,1.6,2,38,60.800000000000004,Small Host,Medium Availability
9784206,Manhattan,East Harlem,40.79508,-73.94895,Private room,72,1,204,3.41,1,219,695.64,Single Listing,High Availability
13042411,Manhattan,East Village,40.72669,-73.98419,Entire home/apt,129,2,179,2.99,1,179,535.21,Single Listing,Medium Availability
18970667,Brooklyn,Bedford-Stuyvesant,40.68205,-73.94239,Entire home/apt,100,3,168,2.81,1,317,472.08,Single Listing,High Availability
18393872,Brooklyn,Bedford-Stuyvesant,40.69141,-73.95886,Entire home/apt,85,7,2,0.03,1,0,0.06,Single Listing,Low Availability
5573250,Brooklyn,Kensington,40.6413,-73.98233,Private room,70,1,2,0.03,1,0,0.06,Single Listing,Low Availability
18988423,Brooklyn,Williamsburg,40.70536,-73.94229,Entire home/apt,100,2,5,0.09,1,0,0.44999999999999996,Single Listing,Low Availability
1363910,Brooklyn,Williamsburg,40.70914,-73.95236,Entire home/apt,160,3,1,0.02,1,0,0.02,Single Listing,Low Availability
19011946,Manhattan,Upper East Side,40.77883,-73.95498,Entire home/apt,185,30,1,0.02,2,365,0.02,Small Host,High Availability
4830699,Brooklyn,Gowanus,40.6779,-73.98421,Entire home/apt,162,1,9,0.23,1,0,2.0700000000000003,Single Listing,Low Availability
19044620,Queens,Forest Hills,40.73538,-73.853,Private room,80,1,2,0.03,1,0,0.06,Single Listing,Low Availability
19044783,Manhattan,Harlem,40.80257,-73.9548,Private room,200,1,0,0.0,1,0,0.0,Single Listing,Low Availability
19046961,Brooklyn,Bedford-Stuyvesant,40.68905,-73.92685,Private room,45,5,8,0.31,1,247,2.48,Single Listing,High Availability
7503643,Brooklyn,Greenpoint,40.72533,-73.94204,Entire home/apt,129,30,6,0.12,52,188,0.72,Large Host,High Availability
19067223,Brooklyn,Williamsburg,40.71795,-73.95804,Private room,55,1,1,0.02,1,0,0.02,Single Listing,Low Availability
19072805,Brooklyn,Bushwick,40.69865,-73.92972,Private room,68,5,12,0.26,1,14,3.12,Single Listing,Low Availability
7598755,Brooklyn,Williamsburg,40.71985,-73.94422,Entire home/apt,120,2,1,0.02,1,0,0.02,Single Listing,Low Availability
5064699,Brooklyn,Bedford-Stuyvesant,40.68732,-73.94058,Private room,55,2,41,1.09,2,0,44.690000000000005,Small Host,Low Availability
19107278,Brooklyn,Bushwick,40.70033,-73.91197,Private room,50,5,0,0.0,2,0,0.0,Small Host,Low Availability
19107278,Brooklyn,Bushwick,40.7001,-73.91204,Private room,50,5,2,0.03,2,0,0.06,Small Host,Low Availability
19111611,Brooklyn,Navy Yard,40.69817,-73.9654,Entire home/apt,150,1,7,0.12,1,0,0.84,Single Listing,Low Availability
10675384,Brooklyn,Williamsburg,40.72037,-73.9596,Entire home/apt,140,30,21,0.38,1,252,7.98,Single Listing,High Availability
17770287,Manhattan,Midtown,40.75068,-73.98177,Entire home/apt,136,30,9,0.17,14,220,1.53,Medium Host,High Availability
3586725,Manhattan,Nolita,40.72339,-73.99477,Private room,92,5,0,0.0,1,0,0.0,Single Listing,Low Availability
2523466,Manhattan,Hell's Kitchen,40.76215,-73.99036,Private room,125,3,133,2.25,1,9,299.25,Single Listing,Low Availability
14102923,Brooklyn,Flatbush,40.65136,-73.95974,Private room,48,5,0,0.0,1,0,0.0,Single Listing,Low Availability
18836774,Manhattan,Upper East Side,40.77693,-73.95632,Private room,82,3,56,0.94,5,138,52.64,Small Host,Medium Availability
10577253,Manhattan,Harlem,40.81217,-73.95303,Entire home/apt,150,1,3,0.05,1,0,0.15000000000000002,Single Listing,Low Availability
19131844,Brooklyn,Bedford-Stuyvesant,40.68237,-73.94811,Entire home/apt,90,8,17,0.42,1,0,7.14,Single Listing,Low Availability
19133023,Brooklyn,Bedford-Stuyvesant,40.68667,-73.93897,Entire home/apt,117,5,105,1.77,1,6,185.85,Single Listing,Low Availability
18836774,Manhattan,Upper East Side,40.77707,-73.95652,Private room,71,3,55,1.03,5,156,56.65,Small Host,Medium Availability
19143974,Staten Island,St. George,40.64408,-74.07834,Private room,58,3,93,2.1,1,279,195.3,Single Listing,High Availability
9535767,Queens,Woodside,40.74626,-73.9009,Private room,50,5,3,0.05,1,0,0.15000000000000002,Single Listing,Low Availability
2203817,Brooklyn,Park Slope,40.67256,-73.97212,Entire home/apt,150,5,10,0.17,1,0,1.7000000000000002,Single Listing,Low Availability
15805343,Brooklyn,Williamsburg,40.71858,-73.95711,Private room,150,1,9,0.19,1,0,1.71,Single Listing,Low Availability
522065,Manhattan,East Harlem,40.79416,-73.93984,Private room,80,7,47,0.8,2,121,37.6,Small Host,Medium Availability
10094431,Brooklyn,Williamsburg,40.71623,-73.96415,Private room,115,1,78,1.31,1,8,102.18,Single Listing,Low Availability
19191737,Brooklyn,Windsor Terrace,40.65084,-73.97334,Private room,70,10,0,0.0,1,0,0.0,Single Listing,Low Availability
1475015,Manhattan,Upper East Side,40.77175,-73.95742,Entire home/apt,95,30,10,0.22,52,336,2.2,Large Host,High Availability
15270760,Brooklyn,Bedford-Stuyvesant,40.69411,-73.93987,Private room,85,2,1,0.05,1,0,0.05,Single Listing,Low Availability
14961638,Brooklyn,Bedford-Stuyvesant,40.68772,-73.95484,Entire home/apt,180,3,72,1.31,1,291,94.32000000000001,Single Listing,High Availability
